ID,Ministry,Department,Agency,Lat,Long,Address
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tambon Tha Mo Sai Health Promoting Hospital, Songkhla Province",6.809309,100.735,"Moo 9, Tha Mo Sai Subdistrict, Chana District, Songkhla Province 90130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Health Promoting Hospital, Tha Muang Subdistrict, Songkhla Province",6.736814,100.9811,"Moo 3, Tha Muang Sub-district, Thepha District, Songkhla Province 90150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Muen Ram Health Promoting Hospital Phitsanulok Province,16.67422,100.5077,"Moo 1, Tha Muen Ram Subdistrict, Wang Thong District, Phitsanulok Province 65130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Nam Health Promoting Hospital Pattani Province,6.769078,101.5082,"Moo 1, Thanam Sub-district, Panare District, Pattani Province 94130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Nang Kong Health Promoting Hospital Khon Kaen Province,15.88266,102.3495,"Moo 1, Tha Nang Naeng Subdistrict, Waeng Noi District, Khon Kaen Province 40230"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Nang Ngam Health Promoting Hospital Phitsanulok Province,16.81485,100.148,"Moo 7, Tha Nang Ngam Subdistrict, Bang Rakam District, Phitsanulok Province 65140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tambon Tha Nao Health Promoting Hospital, Nan Province",18.73735,100.7687,"Moo 2, Thanao Sub-district, Phu Pieng District, Nan Province 55000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Sam Ngam Subdistrict Tha Church Health Promoting Hospital Chainat Province,15.05879,100.0066,"Moo 7, Sam Ngam Subdistrict, Tha Ruam Subdistrict, Hankha District, Chainat Province 17160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Chi Health Promoting Hospital Suratthani Province,8.74775,99.27869,"Moo 2, Tha Chi Sub-district, Ban Na San District, Surat Thani Province 84120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Tha Pasak Health Promoting Hospital, Lamphun Province",18.54432,99.24405,"Moo 2, Tha Pladuk Subdistrict, Mae Tha District, Lamphun Province 51140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Khan Health Promoting Hospital Nakhon Si Thammarat Province,8.139769,100.1574,"Moo 1, Thakan Subdistrict, Chian Yai District, Nakhon Si Thammarat Province 80190"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Tha Pha Health Promoting Hospital, Tha Pha Subdistrict, Lampang Province",18.17627,99.38639,"398 Moo 4, Tha Pha Subdistrict, Koh Kha District, Lampang Province 52130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Pha Health Promoting Hospital Ratchaburi,13.85561,99.87583,"Moo 6, Tha Pha Subdistrict, Ban Pong District, Ratchaburi Province 70110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Pho Health Promoting Hospital Phitsanulok Province,16.76882,100.2167,"185 Moo 3, Tha Pho Subdistrict, Mueang Phitsanulok District, Phitsanulok Province 65000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Phaya Health Promoting Hospital, Trang Province",7.343513,99.66972,"Moo 4, Tha Phaya Sub-district, Palian District, Trang Province 92120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Pladuk Subdistrict Health Promoting Hospital, Lamphun Province",18.51509,99.21596,"Moo 4, Tha Pladuk Subdistrict, Mae Tha District, Lamphun Province 51140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Pong Health Promoting Hospital Chaiyaphum Province,15.83207,101.5122,"Moo 4, Wang Takh Subdistrict, Nong Bua Rawe District, Chaiyaphum Province 36250"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tambon Tha Pradu Health Promoting Hospital, Songkhla Province",6.680939,100.6935,"Moo 1, Tha Pradu Subdistrict, Na Thawi District, Songkhla Province 90160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Yang Subdistrict Health Promoting Hospital, Chumphon Province",10.46954,99.21275,"Moo 4, Tha Yang Subdistrict, Mueang Chumphon District, Chumphon 86000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Rahat Health Promoting Hospital Suphanburi,14.43284,100.1404,"Moo 2, Tha Rahat Sub-district, Mueang Suphanburi District, Suphanburi 72000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Champi Subdistrict Health Promoting Hospital Phayao Province,19.24773,99.82324,"Moo 4, Tha Champee Subdistrict, Mueang Phayao District, Phayao Province 56000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Rong Chang Health Promoting Hospital Suratthani Province,9.019391,99.16377,"Moo 5, Tha Rong Chang Sub-district, Phunphin District, Surat Thani Province 84130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Na Rai Diao Subdistrict Health Promoting Hospital, Tha Rong District, Phetchabun Province",15.68246,101.1261,"Moo 10, Tha Rong Subdistrict, Wichian Buri District, Phetchabun Province 67130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Rong Subdistrict Health Promoting Hospital, Tha Rong Subdistrict, Phetchabun Province",15.6568,101.1166,"Moo 16, Tha Rong Subdistrict, Wichian Buri District, Phetchabun Province 67130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Anh Health Promoting Hospital Chachoengsao Province,13.5428,100.9935,"98 Moo 6, Tha Sa-an Sub-district, Bangpakong District, Chachoengsao Province 24130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Saba Sub-District Health Promoting Hospital, Trang Province",7.667665,99.5096,"Moo 2, Tha Saba Sub-district, Wang Wiset District, Trang Province 92220"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Health Promoting Hospital, Sahakorn Nikom Tha Sae Subdistrict, Chumphon Province",10.67625,99.16986,"Moo 13, Tha Sae Sub-district, Tha Sae District, Chumphon 86140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Sae Health Promoting Hospital, Chumphon Province",10.66367,99.19334,"Moo 16, Tha Sae Sub-district, Tha Sae District, Chumphon 86140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Ban Tha Sai Health Promoting Hospital, Tha Sai Subdistrict, Nakhon Nayok Province",13.88757,99.9864,"National Highway 321, Thap Luang Subdistrict, Mueang Nakhon Pathom District, Nakhon Pathom Province 73000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sai Health Promoting Hospital Nonthaburi Province,13.88322,100.5277,"30/19 Samakkhi Road, Moo 1, Tha Sai Sub-District, Mueang Nonthaburi District, Nonthaburi 11000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Sai Sub-District Health Promoting Hospital, Thepha District, Songkhla Province",6.664866,100.887,"Moo 7, Lam Phai Subdistrict, Thepha District, Songkhla Province 90150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Sai Health Promoting Hospital Mueang Songkhla District, Songkhla Province",7.152061,100.542,"Moo 5, Koh Yor Subdistrict, Mueang Songkhla District, Songkhla Province 90000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Wang Sai Health Promoting Hospital Nakhon Ratchasima Province,14.43346,101.7588,"Moo 2, Wang Mee Subdistrict, Wang Nam Khiao District, Nakhon Ratchasima Province 30370"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sak Health Promoting Hospital Uttaradit Province,17.41555,100.0918,"Moo 1, Tha Sak Subdistrict, Phichai District, Uttaradit Province 53120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sakae Health Promoting Hospital Phitsanulok Province,17.2516,100.6308,"Moo 4, Tha Sakae Sub-district, Chat Trakan District, Phitsanulok Province 65170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sala Health Promoting Hospital Khon Kaen Province,16.28061,102.6151,"Moo 2, Thasala Subdistrict, Manchayri District, Khon Kaen Province 40160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sala Health Promoting Hospital Lopburi Province,14.7859,100.6964,"184 Moo 5, Tha Sala Subdistrict, Mueang Lop Buri District, Lopburi 15000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Sala Health Promoting Hospital, Loei Province",17.4192,101.4564,"Moo 5, Tha Sala Subdistrict, Phu Ruea District, Loei Province 42160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Hat Tha Sao Health Promoting Hospital Chainat Province,15.19954,100.0967,"Moo 2, Hat Tha Sao Subdistrict, Mueang Chai Nat District, Chainat Province 17000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sao Health Promoting Hospital Phichit Province,16.00401,100.2208,"Moo 1, Tha Sao Subdistrict, Pho Thale District, Phichit Province 66130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sawan Subdistrict Health Promoting Hospital Loei Province,17.42475,101.9371,"Moo 1, Tha Sawan Subdistrict, Naduang District, Loei Province 42210"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sawang Health Promoting Hospital Surin Province,14.99067,103.4657,"Moo 10, Tha Sawang Sub-district, Mueang Surin District, Surin Province 32000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sane Health Promoting Hospital Phetchaburi,13.05015,99.93589,"Moo 5, Tha Sane Subdistrict, Ban Lat District, Phetchaburi Province 76150"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Wang Song Sub-District Health Promoting Hospital, Tha Phon District, Phetchabun Province",16.56097,101.1835,"Moo 16, Tha Phol Sub-district, Mueang Phetchabun District, Phetchabun Province 67250"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Krathum Health Promoting Hospital Nakhon Ratchasima Province,15.2013,102.3261,"Moo 9, Lum Khao Subdistrict, Non Sung District, Nakhon Ratchasima Province 30160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Yae Health Promoting Hospital, Tha Yaek Subdistrict, Sa Kaeo Province",13.90401,102.0978,"Moo 4, Tha Yaek Subdistrict, Mueang Sakaeo District, Sakaeo Province 27000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Khok Sung Subdistrict Health Promoting Hospital, Tha Daeng District, Phetchabun Province",15.97072,101.1699,"Moo 7, Tha Daeng Sub-district, Nong Phai District, Phetchabun Province 67140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Sung Health Promoting Hospital Uthai Thani Province,15.31271,100.0694,"Moo 2, Tha Sung Subdistrict, Mueang Uthai Thani District, Uthai Thani Province 61000"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Thong Lang Health Promoting Hospital Chachoengsao Province,13.67735,101.2203,"Moo 4, Tha Thong Lang Subdistrict, Bang Khla District, Chachoengsao Province 24110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Tum Health Promoting Hospital Prachinburi,13.95701,101.5616,"Moo 1, Tha Tum Subdistrict, Si Maha Phot District, Prachinburi Province 25140"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Tum Health Promoting Hospital Saraburi,14.65899,101.0183,"Moo 1, Tha Tum Subdistrict, Kaeng Khoi District, Saraburi Province 18110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha U Thae Health Promoting Hospital Suratthani Province,9.188532,99.5944,"61/6 Moo 1, Tha U Thae Subdistrict, Kanchanadit District, Surat Thani Province 84160"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Wang Mon Health Promoting Hospital, Thaibun Sub-district, Phetchabun Province",16.86522,101.3292,"Moo 4, Thaibun Sub-district, Lom Sak District, Phetchabun Province 67110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha Yang Health Promoting Hospital Phetchaburi,12.9279,99.90611,"Moo 8, Tha Yang Subdistrict, Tha Yang District, Phetchaburi Province 76130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Pak Tha Health Promoting Hospital Phra Nakhon Si Ayutthaya Province,14.49932,100.6761,"Moo 3, Pak Tha Subdistrict, Tha Ruea District, Phra Nakhon Si Ayutthaya Province 13130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tha It Health Promoting Hospital Nonthaburi Province,13.90015,100.4758,"93/1 Moo 10, Tha It Subdistrict, Pak Kret District, Nonthaburi 11120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Ban Tha Health Promoting Hospital Phetchaburi,12.86783,100.0148,"Moo 5, Bang Kao Subdistrict, Cha-Am District, Phetchaburi Province 76120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tha Bom Health Promoting Hospital, Loei Province",17.77728,101.7803,"Moo 9, Khao Kaeo Sub-district, Chiang Khan District, Loei Province 42110"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Tham Kaew Health Promoting Hospital Chaiyaphum Province,15.96958,101.444,"Moo 2, Laemthong Sub-district, Phakdee Chumphon District, Chaiyaphum Province 36260"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health","Tham Health Promoting Hospital, Phang Nga Province",8.411628,98.43045,"Moo 7, Tham Subdistrict, Takua Thung District, Phang Nga Province 82130"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Than Kasem Health Promoting Hospital Saraburi,14.77023,100.8353,"Moo 5, Than Kasem Subdistrict, Phra Phutthabat District, Saraburi 18120"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",Samrong Thap Health Promoting Hospital Surin Province,15.00482,103.9387,"Moo 6, Samrong Thap Subdistrict, Samrong Thap District, Surin Province 32170"
8.90E+12,Ministry of Public Health,"Office of the Permanent Secretary, Ministry of Public Health",That Choeng Chum Health Promoting Hospital Sakon Nakhon Province,17.16991,104.1484,"20 Sai Sawang Road, That Choeng Chum Subdistrict Mueang Sakon Nakhon District, Sakon Nakhon Province 47000"
